"","therapeutic_area","brand","che_pc_usd","che_perc_gdp","cluster_nl","corporation","country","launch_date","date","drug_id","ind_launch_date","indication","insurance_perc_che","population","prev_perc","price_month","price_unit","public_perc_che","target","Country_Group","Price_Group","therapeutical_cluster","indication_number","avg_price_per_year","month_number"
"69","THER_AREA_CD59","BRAND_C651",1.65074906367041,1.96208559518645,"BRAND_C651_COUNTRY_53A5","CORP_51C0","COUNTRY_53A5",2015-12-01,2017-12-01,"DRUG_ID_FAE7","-1","['IND_6F13', 'IND_120F']",1.98666666666667,1.89016318981826,0.0776399759241897,-1,1.02590378153428,2,1.44073776097512,4,2,2,2,1.02633013296797,12
"70","THER_AREA_CD59","BRAND_951E",1.1415418227216,1.87388920304516,"BRAND_951E_COUNTRY_4253","CORP_6095","COUNTRY_4253",2015-02-01,2018-09-01,"DRUG_ID_5417","-1","['IND_851C']",1,1.89016318981826,0.0401093575903422,1.57533782277126,1.22775835244571,1.37313432835821,1.44073776097512,4,2,2,1,1.19866082162244,9
"71","THER_AREA_CD59","BRAND_C21A",1.06664446401373,1.52749465978934,"BRAND_C21A_COUNTRY_C89B","CORP_D524","COUNTRY_C89B",2020-03-01,2022-06-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.45483681129935,0.0411519400985823,-1,1.00329768682973,1.67598078059702,1.00308635558566,2,2,2,2,1.00401746309055,6
"72","THER_AREA_CD59","BRAND_7114",1.76014357053683,1.87247755806598,"BRAND_7114_COUNTRY_445D","CORP_6095","COUNTRY_445D",2015-06-01,2018-09-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_851C']",1,1.26527780943173,0.0813476819436336,-1,1.27970089078902,1.7910447761194,1.44073776097512,3,2,2,3.5,1.19866082162244,9
"73","THER_AREA_CD59","BRAND_152E",1.73720349563046,1.80788570798632,"BRAND_152E_COUNTRY_A67D","CORP_01C7","COUNTRY_A67D",2016-01-01,2017-05-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E']",1.98666666666667,1.10492117757688,0.0790572999084444,-1,1.23834442122249,1.71641791044776,1.16921142824922,1,2,2,3.5,1.05056216124771,5
"74","THER_AREA_CD59","BRAND_C21A",1.22643570536829,1.57956169828146,"BRAND_C21A_COUNTRY_6B71","CORP_BBDC","COUNTRY_6B71",2015-02-01,2016-11-01,"DRUG_ID_E2D9","-1","['IND_120F', 'IND_8E8D']",1.38666666666667,1.05261843174035,0.0374313668346003,-1,1.00405367136149,1.61194029850746,1.03276660414098,2,2,2,2,1.00401746309055,11
"75","THER_AREA_CD59","BRAND_3412",1.94946941323346,1.90731747482904,"BRAND_3412_COUNTRY_4442","CORP_01C7","COUNTRY_4442",2018-04-01,2022-10-01,"DRUG_ID_C4C0","-1","['IND_7671', 'IND_B923']",1,1.1777441280522,0.0208589129092336,-1,1.00397676156075,1.84785437104478,1.05696239020602,2,2,2,2,1.00367473615795,10
"76","THER_AREA_CD59","BRAND_7114",1.87297128589263,1.79319089231399,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2017-07-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-0.0266666666666662,1.01039962070338,0.0863183185841449,1.86753779601302,1.22024225774631,2,1.44073776097512,4,2,2,3.5,1.19866082162244,7
"77","THER_AREA_CD59","BRAND_50D8",2.46832084893883,1.88438433116679,"BRAND_50D8_COUNTRY_3AD0","CORP_B3B2","COUNTRY_3AD0",2014-12-01,2017-12-01,"DRUG_ID_D235","-1","['IND_7671']",1.56,1.0324705713938,0.0175097180088822,-1,1.00213390649024,1.23134328358209,1.01121013182804,1,2,2,1,1.0023462569072,12
"78","THER_AREA_CD59","BRAND_C3A1",1.81647940074906,1.89712774859123,"BRAND_C3A1_COUNTRY_9891","CORP_C3C7","COUNTRY_9891",2017-04-01,2020-11-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.58666666666667,1.03666814336662,0.0364626311970101,-1,1.00435691562859,1.86567164179104,1.00401348822187,1,2,2,2,1.00622885897637,11
"79","THER_AREA_CD59","BRAND_C21A",1.21988139825218,1.09279800281411,"BRAND_C21A_COUNTRY_B6AE","CORP_7883","COUNTRY_B6AE",2014-07-01,2016-02-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.03697411025406,0.0411519400985823,-1,1.00672750595848,1.80597014925373,1.00412203680875,4,2,2,2,1.00401746309055,2
"80","THER_AREA_CD59","BRAND_C21A",1.26466916354557,1.1452621584343,"BRAND_C21A_COUNTRY_B6AE","CORP_7883","COUNTRY_B6AE",2014-07-01,2018-12-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1.36,1.03822745771634,0.0411519400985823,-1,1.00672855035159,1.56716417910448,1.0019480001698,4,2,2,2,1.00401746309055,12
"81","THER_AREA_CD59","BRAND_4939",1.72378277153558,1.83784273478392,"BRAND_4939_COUNTRY_445D","CORP_B3B2","COUNTRY_445D",2017-01-01,2017-02-01,"DRUG_ID_D235","2014-10-01 00:00:00","['IND_7671']",1,1.26161678883749,0.0189612031902167,-1,1.0041459201164,1.7910447761194,1.00518964408681,3,2,2,1,1.0023462569072,2
"82","THER_AREA_CD59","BRAND_50D8",1.26888264669164,0.788726679557022,"BRAND_50D8_COUNTRY_5180","CORP_B3B2","COUNTRY_5180",2016-01-01,2019-02-01,"DRUG_ID_D235","-1","['IND_7671']",1.94666666666667,1.05145145437836,0.0179958921402609,-1,1.00198694732359,2.01492537313433,1.00499732153169,1,2,2,1,1.0023462569072,2
"83","THER_AREA_CD59","BRAND_C3A1",1.94085518102372,1.8228022168579,"BRAND_C3A1_COUNTRY_4242","CORP_C3C7","COUNTRY_4242",2016-07-01,2020-07-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.01113658540175,0.0364626311970101,-1,1.01015624442738,2,1.01657294283699,4,2,2,2,1.00622885897637,7
"84","THER_AREA_CD59","BRAND_EA0B",1.64965667915106,1.89292830802952,"BRAND_EA0B_COUNTRY_C51E","CORP_01C7","COUNTRY_C51E",2014-09-01,2015-05-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.09333333333333,1.00052611005882,0.0610540969391391,-1,1.27761460251315,1.8955223880597,1.00905539013586,4,2,2,1,1.05056216124771,5
"85","THER_AREA_CD59","BRAND_C21A",1.82615480649189,1.79646472106031,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2016-07-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.1603521138368,0.0382155087161317,-1,1.00398879528776,1.80597014925373,1.01708273808268,2,2,2,2,1.00401746309055,7
"86","THER_AREA_CD59","BRAND_ED43",1.00451779026217,1.04347052501338,"BRAND_ED43_COUNTRY_7D31","CORP_01C7","COUNTRY_7D31",2022-10-01,2022-12-01,"DRUG_ID_A347","2018-12-01 00:00:00","['IND_120F', 'IND_8E8D']",1.08333333333333,1.89016318981826,0.0411519400985823,-1,1.00078184018221,1.29850746268657,1.00294630630697,2,2,2,2,1.00078744878663,12
"87","THER_AREA_CD59","BRAND_355E",1.94085518102372,1.8228022168579,"BRAND_355E_COUNTRY_4242","CORP_F57D","COUNTRY_4242",2018-02-01,2020-12-01,"DRUG_ID_D235","-1","['IND_7671']",-0.0266666666666662,1.01113658540175,0.018231315598505,-1,1.00253458794116,2,1.00020279430114,4,2,2,1,1.0023462569072,12
"88","THER_AREA_CD59","BRAND_152E",1.06975655430712,1.57305931181211,"BRAND_152E_COUNTRY_EF33","CORP_01C7","COUNTRY_EF33",2017-06-01,2021-01-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.97333333333333,1.38478710018634,0.0385243286850008,-1,1.08217796610617,1.83582089552239,1.17966825938016,2,2,2,1,1.05056216124771,1
"89","THER_AREA_CD59","BRAND_50D8",2.45958177278402,1.88866175850149,"BRAND_50D8_COUNTRY_3AD0","CORP_B3B2","COUNTRY_3AD0",2014-12-01,2016-01-01,"DRUG_ID_D235","-1","['IND_7671']",1.57333333333333,1.03171584920812,0.0175648024363024,-1,1.00231321851089,1.23134328358209,1.00641943572409,1,2,2,1,1.0023462569072,1
"90","THER_AREA_CD59","BRAND_E68F",1.08629837702871,1.32659985779197,"BRAND_E68F_COUNTRY_AE54","CORP_C3C7","COUNTRY_AE54",2018-10-01,2021-03-01,"DRUG_ID_E2D9","-1","['IND_6F13', 'IND_120F']",1.45333333333333,1.89016318981826,0.0819148036060366,-1,1.0020089186061,1.56716417910448,1.01814191688223,2,2,2,2,1.00401746309055,3
"91","THER_AREA_CD59","BRAND_7114",1.13748439450687,1.51614853110915,"BRAND_7114_COUNTRY_9488","CORP_6095","COUNTRY_9488",2015-02-01,2015-09-01,"DRUG_ID_5417","2016-09-01 00:00:00","['IND_0AE9']",1.8,1.2784940677202,0.0071795557778895,-1,1.23794177270413,1.7910447761194,1.06512966294719,4,2,2,1,1.19866082162244,9
"92","THER_AREA_CD59","BRAND_37E3",1.17041198501873,1.54723890804357,"BRAND_37E3_COUNTRY_3536","CORP_641C","COUNTRY_3536",2015-03-01,2019-05-01,"DRUG_ID_9CC9","2012-03-01 00:00:00","['IND_7671', 'IND_B923']",1.48,1.33083526327694,0.0205759700492911,-1,1.00354136255178,1.6865671641791,1.01631855603102,2,2,2,2,1.00369093236824,5
"93","THER_AREA_CD59","BRAND_7114",1.34113607990012,1.82023466341432,"BRAND_7114_COUNTRY_EA71","CORP_6095","COUNTRY_EA71",2014-11-01,2019-09-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E', 'IND_851C']",1.01333333333333,1.04834002801643,0.082910464957797,-1,1.17929635202578,1.65671641791045,1.16705116704545,2,2,2,3.5,1.19866082162244,9
"94","THER_AREA_CD59","BRAND_C21A",1.08114856429463,1.65126942460334,"BRAND_C21A_COUNTRY_C89B","CORP_D524","COUNTRY_C89B",2020-03-01,2020-06-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.44403164932279,0.0411519400985823,-1,1.00303375087685,1.61194029850746,1.00130947907048,2,2,2,2,1.00401746309055,6
"95","THER_AREA_CD59","BRAND_50D8",1.19569288389513,0.788726679557022,"BRAND_50D8_COUNTRY_5180","CORP_B3B2","COUNTRY_5180",2016-01-01,2016-03-01,"DRUG_ID_D235","-1","['IND_7671']",1.92,1.05091930925742,0.0175648024363024,-1,1.00161477920596,1.97014925373134,1.00143309675531,1,2,2,1,1.0023462569072,3
"96","THER_AREA_CD59","BRAND_7114",1.24547440699126,1.6156953433643,"BRAND_7114_COUNTRY_6B71","CORP_6095","COUNTRY_6B71",2015-02-01,2019-06-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E', 'IND_851C']",1.41333333333333,1.05118317972389,0.0930447493358306,1.63528519823396,1.16293984833071,1.52238805970149,1.0027446190933,2,2,2,3.5,1.19866082162244,6
"97","THER_AREA_CD59","BRAND_5E5F",1.08161672908864,1.30498476057361,"BRAND_5E5F_COUNTRY_8DBB","CORP_3C09","COUNTRY_8DBB",2016-02-01,2020-10-01,"DRUG_ID_E811","2012-11-01 00:00:00","['IND_7671', 'IND_B923']",1.34666666666667,1.89016318981826,0.0205759700492911,-1,1.00485813711999,1.47761194029851,1.0613281637303,4,2,2,2,1.00314849276912,10
"98","THER_AREA_CD59","BRAND_7114",1.30711610486891,1.74316786264909,"BRAND_7114_COUNTRY_EA71","CORP_6095","COUNTRY_EA71",2014-11-01,2018-05-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E', 'IND_851C']",1.01333333333333,1.04848651693857,0.0818848978097066,-1,1.17254596546026,1.65671641791045,1.1407801103436,2,2,2,3.5,1.19866082162244,5
"99","THER_AREA_CD59","BRAND_C21A",1.90293383270911,1.87339370197016,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2018-08-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.16672740775944,0.0385377302476835,-1,1.00425772167075,1.80597014925373,1.01806861466003,2,2,2,2,1.00401746309055,8
"100","THER_AREA_CD59","BRAND_7114",1.90574282147316,1.8082547506994,"BRAND_7114_COUNTRY_4242","CORP_6095","COUNTRY_4242",2014-07-01,2018-11-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-0.0266666666666662,1.01065151210965,0.0876324944985362,1.84584578334746,1.22772754169796,2,1.44073776097512,4,2,2,3.5,1.19866082162244,11
"101","THER_AREA_CD59","BRAND_C21A",1.08114856429463,1.65126942460334,"BRAND_C21A_COUNTRY_C89B","CORP_D524","COUNTRY_C89B",2020-03-01,2020-11-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.44403164932279,0.0411519400985823,-1,1.00298917296011,1.61194029850746,1.00189129949618,2,2,2,2,1.00401746309055,11
"102","THER_AREA_CD59","BRAND_C21A",1.84644194756554,1.81044764243042,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2017-12-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.16346041918581,0.0379224063804335,-1,1.00394788488582,1.80597014925373,1.01917683188,2,2,2,2,1.00401746309055,12
"103","THER_AREA_CD59","BRAND_838A",1.09035580524345,1.37624424304688,"BRAND_838A_COUNTRY_5FEB","CORP_C3C7","COUNTRY_5FEB",2017-11-01,2019-07-01,"DRUG_ID_45DC","2017-01-01 00:00:00","['IND_6F13', 'IND_120F']",1.48,1.89016318981826,0.0411519400985823,-1,1.00282527503954,1.62686567164179,1.00920568639307,4,2,2,2,1.00622885897637,7
"104","THER_AREA_CD59","BRAND_7114",1.22643570536829,1.57956169828146,"BRAND_7114_COUNTRY_6B71","CORP_6095","COUNTRY_6B71",2015-02-01,2016-01-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.38666666666667,1.05261843174035,0.0066642974190884,1.73466529902332,1.19654502775963,1.61194029850746,1.00434526378507,2,2,2,1,1.19866082162244,1
"105","THER_AREA_CD59","BRAND_152E",1.78870162297129,1.89413916125257,"BRAND_152E_COUNTRY_445D","CORP_01C7","COUNTRY_445D",2016-01-01,2020-01-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_176A', 'IND_0AE9', 'IND_632E']",1,1.27393071013549,0.0754181660900516,1.02640146278375,1.28951016853395,1.7910447761194,1.44073776097512,3,2,2,3.5,1.05056216124771,1
"106","THER_AREA_CD59","BRAND_C3A1",2.24485018726592,1.80668451820743,"BRAND_C3A1_COUNTRY_D5B9","CORP_C3C7","COUNTRY_D5B9",2016-07-01,2020-06-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.00743111520903,0.0364626311970101,-1,1.0118753906198,2.02985074626866,1.01902818416808,4,2,2,2,1.00622885897637,6
"107","THER_AREA_CD59","BRAND_7114",1.22643570536829,1.57956169828146,"BRAND_7114_COUNTRY_6B71","CORP_6095","COUNTRY_6B71",2015-02-01,2016-04-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A']",1.38666666666667,1.05261843174035,0.0200412047195597,1.73466529902332,1.18225730289737,1.61194029850746,1.00153500472276,2,2,2,3,1.19866082162244,4
"108","THER_AREA_CD59","BRAND_C21A",1.12172284644195,1.50049883542634,"BRAND_C21A_COUNTRY_0C7D","CORP_C3C7","COUNTRY_0C7D",2021-05-01,2021-09-01,"DRUG_ID_E2D9","-1","['IND_120F', 'IND_8E8D']",1.82666666666667,1.12241529113541,0.0411519400985823,-1,1.00281185124958,1.94029850746269,1.00078742421968,4,2,2,2,1.00401746309055,9
"109","THER_AREA_CD59","BRAND_7114",1.76014357053683,1.87247755806598,"BRAND_7114_COUNTRY_445D","CORP_6095","COUNTRY_445D",2015-06-01,2018-05-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_851C']",1,1.26527780943173,0.0813476819436336,-1,1.25285377899149,1.7910447761194,1.44073776097512,3,2,2,3.5,1.19866082162244,5
"110","THER_AREA_CD59","BRAND_7114",1.3893570536829,1.6903297759921,"BRAND_7114_COUNTRY_907E","CORP_6095","COUNTRY_907E",2015-05-01,2018-01-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E', 'IND_851C']",1.04,1.34880445377981,0.0818848978097066,1.79264148419034,1.19125856427086,1.80597014925373,1.44073776097512,4,2,2,3.5,1.19866082162244,1
"111","THER_AREA_CD59","BRAND_C21A",1.95333957553059,1.96863127676717,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2015-04-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.157449182728,0.03851753857589,-1,1.00501120637825,1.7910447761194,1.0161699083191,2,2,2,2,1.00401746309055,4
"112","THER_AREA_CD59","BRAND_5E5F",1.07568664169788,1.26676299854676,"BRAND_5E5F_COUNTRY_8DBB","CORP_3C09","COUNTRY_8DBB",2016-02-01,2018-01-01,"DRUG_ID_E811","2012-11-01 00:00:00","['IND_7671', 'IND_B923']",1.34666666666667,1.89016318981826,0.0205759700492911,-1,1.00370089338996,1.50746268656716,1.02767861261318,4,2,2,2,1.00314849276912,1
"113","THER_AREA_CD59","BRAND_152E",1.07693508114856,1.57664498473834,"BRAND_152E_COUNTRY_EF33","CORP_01C7","COUNTRY_EF33",2017-06-01,2020-06-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.97333333333333,1.3786340190723,0.0375583668653148,-1,1.08106097571092,1.80597014925373,1.23551292712114,2,2,2,1,1.05056216124771,6
"114","THER_AREA_CD59","BRAND_C3A1",1.1768102372035,1.55858265945475,"BRAND_C3A1_COUNTRY_FA79","CORP_C3C7","COUNTRY_FA79",2017-08-01,2021-05-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.78666666666667,1.04312881189404,0.0368851233378713,-1,1.00384187578384,1.80597014925373,1.01232396803369,1,2,2,2,1.00622885897637,5
"115","THER_AREA_CD59","BRAND_152E",1.07693508114856,1.57664498473834,"BRAND_152E_COUNTRY_EF33","CORP_01C7","COUNTRY_EF33",2017-06-01,2020-01-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.97333333333333,1.3786340190723,0.0375583668653148,-1,1.0795597727178,1.80597014925373,1.13543624712116,2,2,2,1,1.05056216124771,1
"116","THER_AREA_CD59","BRAND_1E6F",1.4978152309613,1.54859970416482,"BRAND_1E6F_COUNTRY_5A54","CORP_01C7","COUNTRY_5A54",2019-03-01,2019-04-01,"DRUG_ID_1A21","2022-06-01 00:00:00","['IND_120F', 'IND_8E8D']",1.64,1.03316253390055,0.0411519400985823,-1,1.00328194960234,1.71641791044776,1.00078552996038,4,2,2,2,1.00242808282594,4
"117","THER_AREA_CD59","BRAND_4C5B",1.07818352059925,1.27666372708606,"BRAND_4C5B_COUNTRY_8DBB","CORP_3999","COUNTRY_8DBB",2019-03-01,2019-07-01,"DRUG_ID_0F50","2014-11-01 00:00:00","['IND_8E8D']",1.34666666666667,1.89016318981826,0.0205759700492911,-1,1.00375517167412,1.49253731343284,1.00671673114793,4,2,2,1,1.00308769508336,7
"118","THER_AREA_CD59","BRAND_127B",1.06413857677903,1.24728505587776,"BRAND_127B_COUNTRY_AE54","CORP_DF1B","COUNTRY_AE54",2015-11-01,2018-10-01,"DRUG_ID_BF8E","-1","['IND_6F13', 'IND_120F']",1.49333333333333,1.89016318981826,0.0786862899691394,-1,1.00398281241441,1.59701492537313,1.01046152969121,2,2,2,2,1.00400010317723,10
"119","THER_AREA_CD59","BRAND_CF4C",1.04369538077403,1.24630133990291,"BRAND_CF4C_COUNTRY_84C8","CORP_F82D","COUNTRY_84C8",2015-05-01,2016-04-01,"DRUG_ID_F812","2002-10-01 00:00:00","['IND_7671']",1.36,1.21740478470487,0.0205759700492911,-1,1.0021036612181,1.65671641791045,1.00082828957003,2,2,2,1,1.0018849849304,4
"120","THER_AREA_CD59","BRAND_7114",1.1480961298377,1.43483439450094,"BRAND_7114_COUNTRY_9488","CORP_6095","COUNTRY_9488",2015-02-01,2019-10-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E', 'IND_851C']",1.81333333333333,1.2770908785235,0.0887558896195332,1.6395130000446,1.17356723999005,1.80597014925373,1.44073776097512,4,2,2,3.5,1.19866082162244,10
"121","THER_AREA_CD59","BRAND_152E",1.82724719101124,1.88720215649379,"BRAND_152E_COUNTRY_A67D","CORP_01C7","COUNTRY_A67D",2016-01-01,2019-07-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E']",2,1.10625846952464,0.0812175915913464,-1,1.20339533208319,1.73134328358209,1.44073776097512,1,2,2,3.5,1.05056216124771,7
"122","THER_AREA_CD59","BRAND_C3A1",1.77715355805243,1.48886100245997,"BRAND_C3A1_COUNTRY_06E4","CORP_C3C7","COUNTRY_06E4",2017-02-01,2018-10-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.00265915268042,0.0292470405270558,-1,1.00556210560672,1.83582089552239,1.00310934234523,4,2,2,2,1.00622885897637,10
"123","THER_AREA_CD59","BRAND_7114",1.06351435705368,1.12089109633925,"BRAND_7114_COUNTRY_221C","CORP_6095","COUNTRY_221C",2016-04-01,2018-03-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_851C']",1.73333333333333,1.64273976190413,0.0346280427004437,1.63530303706016,1.05844451222715,1.91044776119403,1.44073776097512,2,2,2,2,1.19866082162244,3
"124","THER_AREA_CD59","BRAND_152E",1.19569288389513,0.788726679557022,"BRAND_152E_COUNTRY_5180","CORP_01C7","COUNTRY_5180",2015-11-01,2016-01-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E', 'IND_258A']",1.92,1.05091930925742,0.100104143585144,1.03383700988839,1.23922159304851,1.97014925373134,1.14058272725374,1,2,2,3.5,1.05056216124771,1
"125","THER_AREA_CD59","BRAND_7114",1.86953807740325,2.03826100240234,"BRAND_7114_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2014-12-01,2015-07-01,"DRUG_ID_5417","-1","['IND_0AE9']",2,1.10351031416538,0.0071795557778895,-1,1.29469343547074,1.76119402985075,1.30683263038971,1,2,2,1,1.19866082162244,7
"126","THER_AREA_CD59","BRAND_50D8",1.24016853932584,1.57744160655469,"BRAND_50D8_COUNTRY_6B71","CORP_B3B2","COUNTRY_6B71",2018-01-01,2020-02-01,"DRUG_ID_D235","-1","['IND_7671']",1.44,1.05069270053938,0.0198767973416524,-1,1.00108875002809,1.47761194029851,1.00476822016126,2,2,2,1,1.0023462569072,2
"127","THER_AREA_CD59","BRAND_152E",1.7251872659176,1.80786490945528,"BRAND_152E_COUNTRY_A67D","CORP_01C7","COUNTRY_A67D",2016-01-01,2016-02-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E']",1.98666666666667,1.10423076315877,0.0790943687287252,-1,1.24142847170351,1.73134328358209,1.04334246316112,1,2,2,3.5,1.05056216124771,2
"128","THER_AREA_CD59","BRAND_E68F",1.08629837702871,1.32659985779197,"BRAND_E68F_COUNTRY_AE54","CORP_C3C7","COUNTRY_AE54",2018-10-01,2021-12-01,"DRUG_ID_E2D9","-1","['IND_6F13', 'IND_120F']",1.45333333333333,1.89016318981826,0.0819148036060366,-1,1.00216454210595,1.56716417910448,1.10105669112134,2,2,2,2,1.00401746309055,12
"129","THER_AREA_CD59","BRAND_C3A1",1.84285268414482,1.4644729804544,"BRAND_C3A1_COUNTRY_06E4","CORP_C3C7","COUNTRY_06E4",2017-02-01,2020-01-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1,1.00368705870005,0.0299556779060208,-1,1.0054032957724,1.86567164179104,1.00667254548786,4,2,2,2,1.00622885897637,1
"130","THER_AREA_CD59","BRAND_0A7B",1.94085518102372,1.8228022168579,"BRAND_0A7B_COUNTRY_4242","CORP_C3C7","COUNTRY_4242",2016-07-01,2020-02-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.01113658540175,0.0364626311970101,-1,1.0104532739265,2,1.01432841346867,4,2,2,2,1.00622885897637,2
"131","THER_AREA_CD59","BRAND_7114",1.86953807740325,2.03826100240234,"BRAND_7114_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2014-12-01,2015-03-01,"DRUG_ID_5417","-1","['IND_0AE9']",2,1.10351031416538,0.0071795557778895,-1,1.3008299654457,1.76119402985075,1.21219282090806,1,2,2,1,1.19866082162244,3
"132","THER_AREA_CD59","BRAND_50D8",1.15230961298377,1.57672329053879,"BRAND_50D8_COUNTRY_FA79","CORP_B3B2","COUNTRY_FA79",2014-10-01,2015-10-01,"DRUG_ID_D235","-1","['IND_7671']",1.74666666666667,1.04432622327129,0.017610807386986,-1,1.00218225638974,1.74626865671642,1.00561030178704,1,2,2,1,1.0023462569072,10
"133","THER_AREA_CD59","BRAND_7114",1.1981897627965,1.48966092775403,"BRAND_7114_COUNTRY_88A3","CORP_6095","COUNTRY_88A3",2014-11-01,2019-01-01,"DRUG_ID_5417","-1","['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",2.02666666666667,1.0082981669546,0.0887558896195332,1.63531195647326,1.17879555873452,1.92537313432836,1.34615710162911,4,2,2,3.5,1.19866082162244,1
"134","THER_AREA_CD59","BRAND_7114",1.09288574141698,1.32226603463831,"BRAND_7114_COUNTRY_AE54","CORP_6095","COUNTRY_AE54",2021-03-01,2022-01-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.4,1.89016318981826,0.0058284157996333,-1,1.11982773956075,1.55223880597015,1.44073776097512,2,2,2,1,1.19866082162244,1
"135","THER_AREA_CD59","BRAND_7114",1.312265917603,1.86206831007376,"BRAND_7114_COUNTRY_EA71","CORP_6095","COUNTRY_EA71",2014-11-01,2014-11-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.01333333333333,1.04978629050287,0.0069378970346385,-1,1.29024427241015,1.67164179104478,1.01008352520041,2,2,2,1,1.19866082162244,11
